Name,Address,Operation,Homepage,Type,Rate,Img
둥지톳밥,대전 유성구 현충원로347번길 37-10 1층 (우)34144,매일 11:00 ~ 15:00,https://place.map.kakao.com/230287327,한식,4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F3D41CC08005D41588CB92098D4DEAD4C
김순화 충남순대,대전 유성구 구룡달전로 3-12 1층 (우)34006,월~토 10:00 ~ 20:00,https://place.map.kakao.com/9452876,순대,3.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F642DBCEA58964452A79C57B4004BBED7
착한낙지 유성점,대전 유성구 유성대로654번길 22 (우)34182,매일 11:00 ~ 21:30,https://place.map.kakao.com/14751348,"해물,생선",3.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAECFFBF7A425431DB1CE0822F1FB0AF2
작은화로,대전 유성구 온천북로 49 2층 (우)34185,월~토 11:30 ~ 23:00,https://place.map.kakao.com/1991194087,"육류,고기",4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F3B49A77312C844E6A1ABA445C3E09CD6
도레미아구찜,대전 유성구 문화원로14번길 36 (우)34171,수~일 11:30 ~ 21:00,https://place.map.kakao.com/1797877263,아구,4.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F30B62D3919464492BD085D3D4FBA1D0B
자작나무,대전 유성구 갑동로25번길 136 1층 (우)34150,매일 10:00 ~ 21:00,https://place.map.kakao.com/1449361370,카페,3.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F0BEEC71B716F47AE9F95C13FB009E96D
오씨칼국수 도룡점,대전 유성구 엑스포로151번길 19 1층 (우)34125,화~일 11:00 ~ 21:00,https://place.map.kakao.com/1611588363,칼국수,3.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F778F3040E1E94D80930F5025AD249F1F
쁘리모,대전 유성구 온천북로 7 레자미멀티홈상가 2층 206호 (우)34185,"월,수,목,금,토,일 11:00 ~ 21:30",https://place.map.kakao.com/7920363,이탈리안,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB915C7A3FD0E4E86A1DCA4FA733ECD21
한우곰탕,대전 유성구 전민로22번길 30 1층 (우)34052,매일 10:30 ~ 21:00,https://place.map.kakao.com/11211004,곰탕,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD9F743E7DA474614809C7D2AFAF4AFAC
어화,대전 유성구 온천서로 55 1층 (우)34171,월~토 17:30 ~ 24:00,https://place.map.kakao.com/21548824,일식,4.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FCE5FFF9F17A2448BAEBBE77C7091FBF4
블레스롤 대전유성본점,"대전 유성구 한밭대로492번길 7 1,2층 (우)34184",매일 09:00 ~ 24:00,https://place.map.kakao.com/26784858,디저트카페,2.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1249652014
갑동숯불민물장어,대전 유성구 갑동로 12 1층 (우)34150,매일 11:00 ~ 22:00,https://place.map.kakao.com/26412966,장어,3.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCD42609C9F5B4AC4ADF4397F19DDD857
흑염소가,대전 유성구 유성대로736번길 79 1층 (우)34171,매일 11:00 ~ 22:30,https://place.map.kakao.com/2047572424,"사철탕,영양탕",4.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F2898B6AF8A3C4E60AE9AD082F410CA3F
이화원,대전 유성구 월드컵대로 32 대전월드컵경기장 (우)34148,매일 11:00 ~ 21:30,https://place.map.kakao.com/11275576,중국요리,3.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1479BA394F6AB4662A
백송한우 대전,대전 유성구 월드컵대로275번길 49 1층 (우)34182,매일 11:30 ~ 22:00,https://place.map.kakao.com/55677444,"육류,고기",4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F10C437ED880244DE87F1D25F60E9C840
밥하기싫은날 후루룩손칼국수,대전 유성구 반석로11번길 66-11 1층 (우)34068,수~일 11:30 ~ 21:00,https://place.map.kakao.com/23267789,칼국수,2.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F28FACD59A63248B28D7C24C2621EAD4C
바질리코,대전 유성구 한밭대로313번길 10 (우)34135,매일 11:30 ~ 20:40,https://place.map.kakao.com/11891985,이탈리안,2.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F197A01454F6404EA35
황토기와집,대전 유성구 대덕대로 1101 (우)34005,"토,일 11:00 ~ 20:00",https://place.map.kakao.com/8694198,칼국수,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F7AECE2CB93A84C2BAEE62A384A3604A6
도덕봉가든,대전 유성구 동서대로189번길 13 (우)34159,"월,수,목,금,토,일 11:00 ~ 21:40",https://place.map.kakao.com/11505719,오리,161.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F130527494F6314C431
유성불백,대전 유성구 죽동로242번길 8-12 1층 (우)34127,월~토 11:00 ~ 21:00,https://place.map.kakao.com/1406103773,"불고기,두루치기",3.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F19238946307C4818A1424C93453B1BDD
올래국수 상대본점,대전 유성구 월드컵대로290번길 1 1층 (우)34198,매일 11:00 ~ 21:00,https://place.map.kakao.com/23182716,국수,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F0A5B5C28803E4B4AB8DF29D8ABBE4224
오시오칼국수,대전 유성구 노은로410번길 8 1층 (우)34094,화~일 11:00 ~ 21:00,https://place.map.kakao.com/10684123,칼국수,3.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1518A7464F79B5FF22
누오보나폴리 궁동점,대전 유성구 농대로 15 3층 (우)34138,수~일 11:30 ~ 22:00,https://place.map.kakao.com/17469780,피자,3.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2297060381EF4590AFB069D40D23EF3E
대전통닭 본점,"대전 유성구 문화원로 53-1 1,2층 (우)34167",화~일 17:00 ~ 01:00,https://place.map.kakao.com/2128766740,치킨,3.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F48E3A4E42129484096D1FB784470A44B
천복순대국밥,대전 유성구 문화원로 57 (우)34167,매일 00:00 ~ 24:00,https://place.map.kakao.com/10852911,국밥,3.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1901A6494F6FADD22B
해풍 도안상대점,대전 유성구 상대동로2번길 63 101호 (우)34199,화~토 11:50 ~ 23:00,https://place.map.kakao.com/1093565373,"해물,생선",4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F64B231C58FB74C6DADEC69B71BC2902A
어거스트홍미당 대전,대전 유성구 하기로 34-21 (우)34095,매일 09:30 ~ 21:00,https://place.map.kakao.com/743666897,"제과,베이커리",2.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6328FF25BDB7412289DB6F35BDD5F755
아리랑옛날순대,대전 유성구 계룡로74번길 15 (우)34179,"월,수,목,금,토,일 08:00 ~ 21:30",https://place.map.kakao.com/9894548,순대,3.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF43FF315296C42C5B6A2502B78E02595
미미삼겹,대전 유성구 문화원로 108 1층 (우)34185,월~토 17:00 ~ 24:00,https://place.map.kakao.com/946314278,삼겹살,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F0677D6E53F6243D9AA3B7EC4EFC7FD73
순남시래기 대전신성점,대전 유성구 유성대로1184번길 11-19 1층 (우)34109,매일 10:30 ~ 21:00,https://place.map.kakao.com/1292919016,한식,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F1ADE48F0405845DC9323A24141F4B82F
임진강장어,대전 유성구 문화원로 143 (우)34184,매일 10:50 ~ 22:00,https://place.map.kakao.com/24651776,장어,3.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F1AC0D334DBEC491EB7892F46299D2AE4
리원,대전 유성구 테크노중앙로 155 2층 (우)34028,매일 11:00 ~ 21:00,https://place.map.kakao.com/7857302,중식,3.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6343ED63AF1B4303B51F4E7CB66A15DF
오모리생바지락손칼국수,대전 유성구 북유성대로 328 2층 (우)34063,매일 11:00 ~ 21:30,https://place.map.kakao.com/12575556,칼국수,3.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1333F83A4F6AB6C105
화르고,대전 유성구 관들3길 77-23 1층 (우)34019,월~토 11:00 ~ 24:00,https://place.map.kakao.com/1280033497,"육류,고기",4.7,
진원소우 대전봉명점,"대전 유성구 문화원로 93 2층 201,202호 (우)34184",매일 11:30 ~ 22:30,https://place.map.kakao.com/2140355603,고기뷔페,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F552C4D4F2B1C4C7CA6A125C691A72599
안도스시,대전 유성구 죽동로279번길 5-28 1층 101호 (우)34127,매일 11:30 ~ 21:30,https://place.map.kakao.com/1168059824,"초밥,롤",3.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FB3F8E67242AA45CB92504B9FD89D7D14
속풀이부추칼국수황제보쌈 유성점,대전 유성구 계룡로74번길 73 1층 (우)34179,화~일 11:00 ~ 21:30,https://place.map.kakao.com/21938061,칼국수,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F661668EDF96E48D8BA33A8B298B7C189
쿠우쿠우 대전유성점,대전 유성구 온천로 34 유성빌딩 3층 (우)34168,매일 11:00 ~ 21:30,https://place.map.kakao.com/1086642449,쿠우쿠우,3.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F98775163D4F4459BB08414628348804E
르몽탁,대전 유성구 은구비로155번안길 28 (우)34097,"토,일 11:30 ~ 20:00",https://place.map.kakao.com/773874021,양식,4.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FB4D1E95BC2524AB5AB2A532C6B2CDB7A
청담이상 대전봉명점,대전 유성구 온천북로 15 2층 (우)34185,월~토 17:00 ~ 02:30,https://place.map.kakao.com/1177797143,일본식주점,3.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fa74240ba54d928e7b09fc8ec18a157feca1c6e2a%3Foriginal
전주집,대전 유성구 온천로 74 1층 (우)34187,매일 06:30 ~ 21:30,https://place.map.kakao.com/1479160164,해장국,3.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC05A71A8262645A99E0F6DF6A4FF7D25
진신,대전 유성구 원신흥로55번길 66-25 1층 (우)34193,"토,일 11:30 ~ 21:30",https://place.map.kakao.com/804396779,중국요리,4.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_336032005
떡볶이와친구들,대전 유성구 원내로 15 1층 (우)34228,매일 09:00 ~ 20:30,https://place.map.kakao.com/8949637,떡볶이,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5C40346295FE4973992A62C8BB99DC20
수복전낙소 대전본점,대전 유성구 관들5길 77-34 1층 (우)34019,월~토 11:00 ~ 22:00,https://place.map.kakao.com/1090161579,한식,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8049303D3EC846BF855477B71653F780
창억떡 대전점,대전 유성구 유성대로 775 (우)34165,매일 07:00 ~ 21:00,https://place.map.kakao.com/21310823,"떡,한과",2.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FFD8EDA0EE9DF446E932445C39B7D7E15
가치읻다,대전 유성구 반석서로71번길 7 1층 (우)34066,매일 11:00 ~ 22:00,https://place.map.kakao.com/315117152,디저트카페,4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_2093308340
피제리아다알리,대전 유성구 지족로349번길 40-5 1층 (우)34071,월~토 11:30 ~ 21:30,https://place.map.kakao.com/21853998,이탈리안,4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F256C564A53DBD05C15
어선재,대전 유성구 온천로 60 1층 (우)34187,월~토 10:00 ~ 22:00,https://place.map.kakao.com/25851683,일식집,3.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FC9CC34DF055D4C5B999FF5F8580062C0
노랑물고기 본점,대전 유성구 문화원로 51 (우)34167,월~토 16:30 ~ 24:00,https://place.map.kakao.com/17783434,회,4.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F9482fbd09ae6dfe233817b9fd0f6783041a6bb86%3Foriginal
마르디,대전 유성구 원신흥남로42번길 12-20 1층 (우)34195,매일 10:30 ~ 21:30,https://place.map.kakao.com/1841740737,양식,249.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_354393102
마시내탕수육,대전 유성구 문화원로14번길 14 (우)34171,매일 11:00 ~ 03:00,https://place.map.kakao.com/8958524,중국요리,3.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F2F7E2986336E478CB5C8444789DA8005
더몰트하우스,대전 유성구 죽동로297번길 11 1층 (우)34127,매일 11:00 ~ 23:00,https://place.map.kakao.com/1981238596,양식,3.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8B641AEACC6C40ED9CE3FF16695E3EB3
택이네조개전골 관평점,대전 유성구 관들2길 8-19 1층 (우)34018,"토,일 12:30 ~ 24:00",https://place.map.kakao.com/2116235482,조개,4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFA2916515C45471A860857987383753A
바로그집,대전 유성구 은구비남로33번길 17 (우)34086,"토,일 11:00 ~ 20:00",https://place.map.kakao.com/26582156,분식,3.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F66E1DECFFBC249C599D856598507E462
숨,대전 유성구 죽동로279번길 71-9 1층 101호 (우)34127,월~토 11:30 ~ 22:00,https://place.map.kakao.com/1938580331,일식,4.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F77632820E17D4AE49FDEE8E06ABCEA5A
연래춘대반점,대전 유성구 대학로 78 (우)34183,매일 11:30 ~ 21:30,https://place.map.kakao.com/7999598,중국요리,2.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9845F39B573F499983F266CB30C4F6AF
스바라시라멘 본점,대전 유성구 문화원로 77 1층 (우)34184,화~일 11:30 ~ 21:00,https://place.map.kakao.com/12311610,일본식라면,3.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F162E0E454F44A9543F
썸데이작은화로직영점,대전 유성구 문화원로 105 3-4층 (우)34184,월~토 11:30 ~ 22:00,https://place.map.kakao.com/1432270615,"육류,고기",3.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F145F1D4F84384FFCA6CED759766E174D
오한순손수제비 죽동점,대전 유성구 죽동로279번길 89 1층 (우)34127,토요일,https://place.map.kakao.com/1308797257,수제비,3.7,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F5F4CF837630F47F69DB2B8A222D5BE11
유명돌구이,대전 유성구 계룡로60번길 3-1 1층 (우)34178,화~일 09:00 ~ 21:50,https://place.map.kakao.com/10674979,"육류,고기",3.9,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF99878B92025415E854345011952234C
맛존매콤닭불고기 궁동점,대전 유성구 대학로155번길 38 1층 (우)34138,매일 11:00 ~ 23:50,https://place.map.kakao.com/13143734,닭요리,3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FE74C842FFAF747E1A6FC911FBF8F44CD
방일해장국 유성점,대전 유성구 현충원로 289 (우)34151,화~일 06:00 ~ 19:00,https://place.map.kakao.com/24123162,해장국,3.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F927F21E591EC4D95B29D5B177D981BF9
메이웨이차이나,"대전 유성구 지족북로 74 1,2층 (우)34070",매일 11:30 ~ 21:30,https://place.map.kakao.com/221566713,중국요리,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FCB7CB64B96FB4E9EBBBAC7FAD8CE2311
63번길이에프,대전 유성구 관용로63번길 21 2층 (우)34039,화~일 07:30 ~ 15:00,https://place.map.kakao.com/2134487350,카페,4.6,
콜마르브레드,대전 유성구 어은로 52 1층 (우)34139,매일 09:00 ~ 22:00,https://place.map.kakao.com/19452602,"제과,베이커리",4.1,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9C10E81634EF401C907F4084A8A46A70
자동차카페 카레이지히피스,대전 유성구 대학로76번길 55 (우)34183,매일 12:00 ~ 22:10,https://place.map.kakao.com/1731138583,테마카페,4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1138827D9EC749068503EB100E6D80B6
라븐,대전 유성구 관들1길 54-2 1층 (우)34017,매일 10:30 ~ 21:00,https://place.map.kakao.com/27232197,양식,157.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB62A197A7A0D4FF6BA82CC5E9D542892
무라텐,대전 유성구 반석동로40번길 90 1층 101호 (우)34068,화~일 11:30 ~ 21:00,https://place.map.kakao.com/1347711850,일식,222.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F484CEF9626C841058B2B0325C838F43A
도안동감나무집 관평점,대전 유성구 테크노중앙로 54 2층 (우)34018,매일 11:00 ~ 22:00,https://place.map.kakao.com/17257984,오리,3.0,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F52ED5882A32F4647B97F6E0179F96730
진남포,대전 유성구 봉산로36번길 34 1층 (우)34007,월~토 11:00 ~ 19:00 (동절기에는 14시 종료),https://place.map.kakao.com/9416010,냉면,4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA4DBB032A1514EDBA4C082266EB54B47
글로리데이즈,"대전 유성구 대학로 129 1,2동 1층 (우)34137",매일 10:00 ~ 23:00,https://place.map.kakao.com/32222147,카페,4.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F23A7EC5E82A648BB8C5441A6622EEBF0
한스브레드 유성본점,대전 유성구 월드컵대로316번길 17 (우)34198,"토,일 09:00 ~ 23:00",https://place.map.kakao.com/19748239,"제과,베이커리",3.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEA1E539BDF5141EF83A0AF9B38286E57
광세족발,대전 유성구 전민로22번길 51 (우)34052,월~토 17:00 ~ 23:00,https://place.map.kakao.com/13691533,"족발,보쌈",4.4,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5C87C52CA30D4C7F88615812605CA700
콜마르브레드 죽동점,대전 유성구 죽동로297번길 12 1층 (우)34127,매일 08:00 ~ 22:00,https://place.map.kakao.com/1924018698,"제과,베이커리",3.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F70B47F0C5F324D5483E9E1B72580F586
롯데시티호텔 대전 뷔페 씨카페,대전 유성구 엑스포로123번길 33 18층 (우)34125,매일 06:30 ~ 21:30,https://place.map.kakao.com/27235465,뷔페,3.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB927F475936C420D8290DFC29C672441
황서옥육개장,대전 유성구 동서대로179번길 38 (우)34159,매일 10:00 ~ 14:00,https://place.map.kakao.com/771636188,국밥,4.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F20D184A96EFD42CF8E8AB24A0FC05C82
장수진곰탕,대전 유성구 온천서로 26 (우)34168,매일 00:00 ~ 24:00,https://place.map.kakao.com/9382732,곰탕,2.6,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F43B82E5C1884474384E91B21CF21F0CC
동해원짬뽕전문,대전 유성구 안금로 85 (우)34062,월~토 11:30 ~ 15:00,https://place.map.kakao.com/16966817,중국요리,3.5,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F86639115B0504E1796A435B80F885072
오슬로의 시간,대전 유성구 죽동로280번길 32 (우)34127,월~토 11:00 ~ 22:00,https://place.map.kakao.com/1560512149,카페,3.2,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FF3B65DAFFBA9473BA1083702736BA99D
전미원,대전 유성구 엑스포로539번길 24-6 (우)34043,매일 11:00 ~ 22:00,https://place.map.kakao.com/11166503,"육류,고기",2.8,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F29734C1B1EDB4F17A528C4AD71285DAC
늘상상,대전 유성구 봉명서로 21-1 1층 (우)34190,화~일 11:30 ~ 21:00,https://place.map.kakao.com/1488057051,중국요리,3.3,//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFEC6442CC659412BACA17990E59CEDF1
